,Age,EdLevel,MentalHealth,MainBranch,YearsCode,YearsCodePro,custom_employment
12877,<35,Undergraduate,No,Dev,5,Less than 1 year,0
12878,>35,Other,No,Dev,25,22,1
12879,>35,Other,Yes,NotDev,3,3,0
12880,<35,Master,No,Dev,8,3,0
12881,<35,Master,No,NotDev,27,10,1
12882,<35,Undergraduate,No,Dev,8,6,0
12883,>35,PhD,No,NotDev,11,7,1
12884,<35,Other,No,Dev,10,8,1
12885,>35,Other,Yes,Dev,22,20,1
12886,<35,Undergraduate,No,Dev,13,4,1
12887,<35,Undergraduate,No,Dev,6,5,1
12888,<35,Other,No,Dev,7,6,0
12889,>35,Other,Yes,Dev,30,12,1
12890,<35,Undergraduate,No,Dev,4,3,0
12891,<35,Undergraduate,No,Dev,10,6,0
12892,<35,Other,No,Dev,20,13,1
12893,>35,Other,No,NotDev,12,8,1
12894,<35,Undergraduate,No,Dev,Less than 1 year,Less than 1 year,0
12895,<35,Master,No,Dev,9,2,1
12896,<35,Undergraduate,No,Dev,12,5,1
12897,<35,Master,No,Dev,4,3,1
12898,<35,Undergraduate,No,Dev,12,8,0
12899,>35,Master,No,Dev,5,4,1
12900,<35,Master,No,Dev,6,1,0
12901,<35,Master,No,Dev,7,2,1
12902,>35,Undergraduate,No,Dev,17,12,1
12903,>35,PhD,No,NotDev,20,10,1
12904,<35,Undergraduate,No,Dev,19,11,1
12905,>35,Undergraduate,No,Dev,7,5,1
12906,<35,Undergraduate,No,Dev,5,5,0
12907,<35,Other,No,Dev,3,2,0
12908,>35,Undergraduate,No,Dev,20,15,1
12909,<35,Undergraduate,No,Dev,15,6,0
12910,<35,Undergraduate,No,NotDev,3,3,0
12911,<35,Master,No,Dev,20,10,1
12912,<35,Undergraduate,No,Dev,12,5,1
12913,<35,Undergraduate,Yes,Dev,14,10,1
12914,<35,Undergraduate,No,Dev,16,12,1
12915,<35,Undergraduate,No,Dev,25,11,1
12916,<35,Undergraduate,No,Dev,11,6,1
12917,<35,Other,No,Dev,15,13,1
12918,<35,Undergraduate,Yes,Dev,13,7,1
12919,<35,Master,No,Dev,18,10,1
12920,<35,Undergraduate,No,Dev,15,8,1
12921,<35,Master,Yes,Dev,5,2,0
12922,<35,Undergraduate,No,Dev,11,10,0
12923,>35,Master,No,Dev,21,17,1
12924,<35,Undergraduate,No,Dev,5,1,0
12925,>35,Master,Yes,Dev,30,25,0
12926,<35,Other,No,NotDev,7,3,0
12927,<35,Other,No,Dev,5,3,0
12928,<35,Undergraduate,No,Dev,15,10,1
12929,>35,Master,No,Dev,30,21,1
12930,<35,Other,No,Dev,15,10,0
12931,>35,Undergraduate,No,Dev,16,9,0
12932,<35,Master,No,Dev,12,4,0
12933,<35,Undergraduate,No,Dev,10,Less than 1 year,0
12934,<35,Master,No,Dev,14,6,1
12935,<35,Master,Yes,Dev,4,4,0
12936,<35,Master,No,Dev,17,7,1
12937,<35,Undergraduate,No,Dev,7,3,1
12938,<35,Undergraduate,No,Dev,5,5,0
12939,<35,Undergraduate,No,Dev,18,2,0
12940,<35,Undergraduate,No,Dev,13,5,1
12941,<35,Master,No,Dev,7,3,0
12942,<35,Undergraduate,No,Dev,7,6,0
12943,>35,Master,No,NotDev,24,10,1
12944,<35,Other,No,Dev,7,4,1
12945,<35,Undergraduate,Yes,Dev,5,2,0
12946,<35,Other,Yes,Dev,15,5,1
12947,<35,Master,No,NotDev,3,3,1
12948,>35,Undergraduate,Yes,Dev,15,12,0
12949,>35,Undergraduate,No,Dev,15,11,1
12950,<35,Master,Yes,Dev,15,10,1
12951,<35,Other,No,Dev,18,10,0
12952,>35,Master,Yes,Dev,23,20,1
12953,<35,Undergraduate,No,Dev,8,5,1
12954,>35,Master,No,NotDev,6,6,1
12955,>35,Other,No,NotDev,30,20,1
12956,<35,Undergraduate,No,Dev,14,6,1
12957,<35,Undergraduate,No,Dev,6,2,0
12958,<35,Undergraduate,No,Dev,5,2,0
12959,<35,Master,No,Dev,17,12,1
12960,<35,Undergraduate,No,Dev,3,1,0
12961,<35,Master,No,Dev,15,10,1
12962,<35,Undergraduate,No,Dev,4,3,1
12963,<35,Undergraduate,No,Dev,11,6,1
12964,<35,Master,No,Dev,10,3,0
12965,<35,Master,No,Dev,13,9,1
12966,<35,Master,No,Dev,11,5,1
12967,<35,Master,Yes,Dev,1,Less than 1 year,0
12968,>35,Other,No,Dev,25,23,1
12969,<35,Undergraduate,No,Dev,7,2,0
12970,<35,Other,No,Dev,9,5,0
12971,<35,Other,Yes,Dev,6,5,1
12972,<35,Undergraduate,No,Dev,5,1,0
12973,<35,Other,No,Dev,8,6,0
12974,>35,PhD,Yes,Dev,40,35,0
12975,>35,Other,No,Dev,34,22,1
12976,<35,Master,Yes,Dev,18,4,1
12977,<35,Undergraduate,No,Dev,5,2,0
12978,<35,Undergraduate,No,Dev,5,3,0
12979,<35,Undergraduate,Yes,Dev,6,3,0
12980,<35,Other,Yes,Dev,11,5,1
12981,<35,Master,No,Dev,15,6,1
12982,<35,Other,No,Dev,3,Less than 1 year,0
12983,<35,Undergraduate,Yes,Dev,19,15,0
12984,>35,PhD,No,Dev,20,5,1
12985,<35,Master,No,Dev,10,5,0
12986,<35,Undergraduate,No,Dev,10,2,1
12987,<35,Master,Yes,Dev,8,3,1
12988,<35,Undergraduate,No,Dev,10,5,0
12989,<35,Undergraduate,No,Dev,12,10,1
12990,<35,Undergraduate,No,Dev,8,4,0
12991,<35,Master,No,Dev,20,16,1
12992,<35,Other,No,Dev,7,3,0
12993,<35,Other,No,Dev,3,3,0
12994,<35,Other,No,Dev,7,5,1
12995,<35,Other,No,Dev,6,3,1
12996,>35,Undergraduate,No,Dev,16,7,0
12997,<35,Undergraduate,No,Dev,15,14,1
12998,>35,Master,No,Dev,17,12,1
12999,<35,Undergraduate,No,Dev,9,4,0
13000,<35,Undergraduate,No,Dev,5,1,0
13001,>35,PhD,Yes,Dev,30,14,1
13002,>35,Undergraduate,No,Dev,25,13,1
13003,<35,Master,No,Dev,20,13,1
13004,<35,Undergraduate,No,NotDev,8,1,1
13005,<35,Other,No,Dev,15,9,1
13006,<35,Other,No,Dev,15,10,1
13007,<35,Undergraduate,Yes,Dev,5,1,0
13008,<35,Master,No,Dev,12,5,1
13009,<35,Undergraduate,No,Dev,12,4,0
13010,>35,Undergraduate,No,Dev,19,16,1
13011,<35,Undergraduate,No,Dev,10,2,0
13012,<35,Undergraduate,No,Dev,6,1,0
13013,>35,Undergraduate,No,Dev,14,10,1
13014,>35,Other,No,Dev,30,30,1
13015,<35,Undergraduate,Yes,Dev,13,5,1
13016,>35,Master,No,Dev,25,20,1
13017,<35,Undergraduate,No,Dev,10,2,1
13018,>35,Other,No,Dev,30,15,1
13019,>35,Undergraduate,No,Dev,15,8,1
13020,<35,Undergraduate,No,Dev,14,7,1
13021,>35,Undergraduate,No,Dev,25,15,0
13022,<35,Master,No,Dev,12,6,1
13023,<35,Undergraduate,No,Dev,7,1,1
13024,>35,Undergraduate,No,Dev,22,15,0
13025,<35,Undergraduate,No,Dev,8,3,1
13026,<35,Master,No,Dev,12,7,0
13027,<35,Master,No,Dev,11,8,1
13028,<35,Undergraduate,Yes,Dev,8,6,1
13029,>35,Undergraduate,No,Dev,21,21,1
13030,<35,Undergraduate,No,Dev,10,3,0
13031,<35,Master,No,Dev,10,5,0
13032,<35,Undergraduate,Yes,Dev,11,6,1
13033,>35,Undergraduate,No,NotDev,35,15,0
13034,<35,Undergraduate,No,Dev,6,Less than 1 year,0
13035,>35,Master,No,Dev,30,30,1
13036,<35,Undergraduate,No,Dev,5,3,0
13037,<35,Master,No,Dev,10,7,1
13038,>35,Undergraduate,No,Dev,21,20,0
13039,<35,Master,No,Dev,12,7,0
13040,<35,Master,Yes,Dev,17,8,1
13041,<35,Other,Yes,Dev,10,5,0
13042,>35,Undergraduate,No,Dev,23,12,1
13043,>35,Other,No,Dev,30,6,0
13044,<35,Master,No,Dev,10,3,0
13045,<35,Undergraduate,No,Dev,8,3,0
13046,<35,Master,No,Dev,16,11,1
13047,<35,Undergraduate,Yes,Dev,10,Less than 1 year,0
13048,>35,Undergraduate,No,NotDev,20,15,1
13049,<35,Master,Yes,Dev,11,Less than 1 year,0
13050,<35,Master,No,Dev,12,4,1
13051,<35,Undergraduate,No,Dev,6,3,1
13052,<35,Undergraduate,No,Dev,9,2,0
13053,>35,Other,Yes,Dev,31,20,1
13054,<35,Undergraduate,No,Dev,15,5,1
13055,>35,Undergraduate,No,Dev,20,20,1
13056,<35,Master,No,Dev,10,9,1
13057,>35,Other,No,Dev,5,3,0
13058,<35,Undergraduate,No,Dev,7,3,0
13059,<35,Undergraduate,No,Dev,16,7,1
13060,<35,Undergraduate,No,Dev,10,3,1
13061,<35,Undergraduate,No,Dev,6,2,1
13062,>35,Master,Yes,NotDev,37,29,1
13063,>35,Master,No,Dev,20,15,1
13064,<35,Master,No,Dev,15,10,1
13065,<35,Undergraduate,No,Dev,5,3,1
13066,<35,Master,No,Dev,16,14,1
13067,<35,Other,No,NotDev,5,1,0
13068,<35,Undergraduate,No,Dev,10,4,0
13069,<35,Undergraduate,No,Dev,12,1,0
13070,<35,Master,No,Dev,13,8,1
13071,<35,Undergraduate,No,Dev,4,3,0
13072,<35,Undergraduate,No,Dev,6,2,1
13073,<35,Undergraduate,No,Dev,15,7,0
13074,<35,Undergraduate,No,NotDev,8,3,0
13075,<35,Master,No,Dev,6,2,0
13076,<35,Other,Yes,Dev,5,2,0
13077,>35,Undergraduate,No,Dev,19,15,1
13078,>35,Master,No,Dev,22,13,1
13079,<35,Undergraduate,No,Dev,8,2,1
13080,<35,Undergraduate,Yes,NotDev,4,1,0
13081,<35,Master,No,Dev,15,8,1
13082,>35,Undergraduate,No,Dev,20,14,0
13083,<35,Other,Yes,Dev,6,3,0
13084,<35,Master,No,Dev,7,3,0
13085,<35,Master,No,Dev,14,10,0
13086,<35,Undergraduate,No,Dev,13,4,1
13087,<35,Other,No,Dev,10,5,1
13088,>35,Undergraduate,No,Dev,8,4,0
13089,<35,Undergraduate,No,Dev,4,2,0
13090,<35,Master,No,Dev,12,9,0
13091,>35,Other,No,Dev,39,36,1
13092,<35,Undergraduate,Yes,Dev,8,8,1
13093,<35,Master,No,Dev,17,7,1
13094,<35,PhD,No,Dev,15,12,0
13095,>35,Undergraduate,No,Dev,25,10,1
13096,>35,PhD,No,Dev,4,3,0
13097,>35,Master,No,Dev,36,30,0
13098,>35,Other,Yes,Dev,30,15,1
13099,<35,Other,No,Dev,10,5,1
13100,<35,Undergraduate,No,Dev,8,4,0
13101,<35,Master,No,Dev,5,3,1
13102,<35,Undergraduate,Yes,Dev,9,8,1
13103,<35,Undergraduate,Yes,Dev,16,7,1
13104,<35,Undergraduate,No,Dev,7,5,0
13105,<35,Master,No,Dev,15,10,1
13106,<35,Undergraduate,No,Dev,5,2,0
13107,<35,Other,No,Dev,18,7,1
13108,>35,Master,Yes,NotDev,34,13,1
13109,<35,Other,No,Dev,6,6,0
13110,<35,Undergraduate,No,Dev,15,12,0
13111,>35,Master,No,Dev,30,22,1
13112,<35,Other,No,Dev,3,2,0
13113,<35,Master,No,Dev,17,6,1
13114,<35,Other,No,Dev,10,8,0
13115,>35,Master,No,Dev,15,10,1
13116,<35,Undergraduate,No,Dev,3,3,0
13117,<35,Undergraduate,No,Dev,10,3,0
13118,<35,Other,No,Dev,15,10,1
13119,<35,Undergraduate,No,Dev,14,9,0
13120,<35,Undergraduate,No,Dev,13,6,1
13121,<35,Undergraduate,No,Dev,10,7,1
13122,>35,Undergraduate,Yes,Dev,16,11,0
13123,<35,PhD,No,Dev,20,6,1
13124,<35,Undergraduate,No,Dev,6,4,1
13125,>35,Master,No,Dev,18,11,1
13126,<35,Undergraduate,Yes,Dev,8,6,1
13127,<35,Master,No,Dev,15,8,1
13128,<35,Undergraduate,No,Dev,11,7,1
13129,>35,Other,No,Dev,27,22,1
13130,<35,Master,No,Dev,3,1,0
13131,<35,Undergraduate,No,Dev,4,1,0
13132,<35,Master,No,Dev,5,2,1
13133,<35,Other,Yes,Dev,9,3,0
13134,<35,Undergraduate,No,Dev,4,2,0
13135,<35,Undergraduate,No,Dev,20,8,1
13136,<35,Master,No,Dev,20,8,0
13137,<35,Undergraduate,No,Dev,9,5,1
13138,<35,Other,No,Dev,15,7,0
13139,>35,Other,Yes,Dev,15,7,1
13140,<35,Other,No,NotDev,15,7,1
13141,>35,PhD,No,Dev,18,10,0
13142,<35,Other,No,NotDev,4,3,0
13143,<35,Master,No,Dev,9,6,1
13144,<35,Master,No,Dev,8,5,1
13145,<35,Other,No,Dev,10,3,0
13146,>35,Other,No,Dev,14,14,0
13147,<35,Undergraduate,Yes,Dev,7,5,0
13148,<35,Master,No,Dev,4,3,0
13149,>35,Master,No,Dev,25,10,1
13150,<35,Other,Yes,Dev,9,9,1
13151,>35,Master,Yes,NotDev,35,13,1
13152,>35,Master,Yes,Dev,16,12,1
13153,<35,Undergraduate,Yes,Dev,11,7,1
13154,<35,Other,Yes,Dev,8,1,0
13155,>35,Master,No,Dev,33,28,1
13156,>35,Undergraduate,No,Dev,35,24,1
13157,>35,Master,Yes,Dev,15,7,1
13158,<35,Undergraduate,No,Dev,11,6,1
13159,>35,PhD,No,Dev,25,15,1
13160,>35,Undergraduate,No,Dev,18,12,1
13161,<35,Undergraduate,No,Dev,5,1,0
13162,>35,Master,Yes,Dev,20,13,1
13163,<35,Undergraduate,No,Dev,4,1,0
13164,<35,Undergraduate,No,Dev,5,1,1
13165,<35,Master,No,NotDev,13,2,0
13166,>35,Master,No,Dev,26,24,1
13167,<35,Other,No,Dev,10,5,1
13168,<35,Undergraduate,No,Dev,9,3,1
13169,<35,Other,Yes,Dev,7,2,0
13170,<35,Undergraduate,No,Dev,9,1,0
13171,<35,Master,No,Dev,8,5,0
13172,<35,Undergraduate,No,Dev,4,1,0
13173,<35,Other,Yes,Dev,5,1,0
13174,<35,Other,No,Dev,19,1,0
13175,<35,Undergraduate,No,Dev,7,3,0
13176,<35,Other,No,Dev,7,2,0
13177,<35,Undergraduate,No,Dev,8,7,0
13178,<35,Undergraduate,No,Dev,5,2,0
13179,<35,Undergraduate,No,Dev,14,10,0
13180,>35,Master,No,Dev,10,5,1
13181,<35,Undergraduate,No,Dev,7,6,0
13182,<35,Undergraduate,No,Dev,5,4,0
13183,>35,Undergraduate,No,Dev,More than 50 years,47,1
13184,<35,Undergraduate,No,Dev,9,5,0
13185,>35,Undergraduate,No,Dev,34,22,1
13186,>35,Undergraduate,No,NotDev,38,32,1
13187,<35,Undergraduate,No,Dev,7,3,0
13188,>35,PhD,No,NotDev,20,12,0
13189,<35,Other,Yes,Dev,12,1,1
13190,>35,Master,No,Dev,12,8,1
13191,>35,Other,No,NotDev,6,6,1
13192,>35,Undergraduate,No,Dev,35,28,1
13193,<35,Undergraduate,No,Dev,9,5,0
13194,>35,PhD,No,NotDev,15,6,1
13195,>35,Undergraduate,No,Dev,19,15,1
13196,<35,Other,No,Dev,4,Less than 1 year,0
13197,<35,Master,No,Dev,10,2,0
13198,<35,Undergraduate,No,Dev,9,4,0
13199,<35,Undergraduate,No,Dev,15,8,1
13200,>35,Master,No,Dev,25,22,0
13201,<35,Undergraduate,No,Dev,6,3,0
13202,<35,Master,No,Dev,11,3,1
13203,>35,Undergraduate,No,Dev,20,15,1
13204,<35,Master,No,Dev,10,4,0
13205,<35,Undergraduate,No,Dev,10,5,0
13206,<35,Master,No,Dev,13,7,1
13207,<35,Other,No,Dev,11,6,0
13208,<35,Undergraduate,No,Dev,18,4,1
13209,>35,Master,No,Dev,14,10,0
13210,<35,Undergraduate,No,Dev,5,3,0
13211,<35,Undergraduate,No,Dev,5,1,0
13212,<35,Undergraduate,No,Dev,11,8,1
13213,<35,Other,No,Dev,10,4,0
13214,<35,Undergraduate,No,Dev,13,6,0
13215,>35,Undergraduate,No,Dev,26,21,1
13216,<35,Undergraduate,No,Dev,9,5,0
13217,<35,PhD,Yes,NotDev,9,4,0
13218,>35,Other,No,Dev,20,15,1
13219,<35,Undergraduate,No,NotDev,10,6,1
13220,>35,Master,No,Dev,31,17,1
13221,>35,Undergraduate,No,Dev,22,10,1
13222,<35,Undergraduate,No,Dev,4,2,0
13223,>35,Master,No,Dev,18,7,0
13224,<35,Undergraduate,No,Dev,12,10,0
13225,<35,Master,No,Dev,13,9,1
13226,>35,Undergraduate,No,Dev,23,18,0
13227,<35,Undergraduate,No,Dev,6,4,0
13228,<35,Undergraduate,No,Dev,9,5,1
13229,>35,Other,No,NotDev,7,3,0
13230,<35,Master,Yes,NotDev,10,5,0
13231,>35,Undergraduate,No,Dev,17,10,1
13232,>35,Master,Yes,Dev,10,3,1
13233,<35,Master,No,NotDev,7,3,0
13234,>35,Other,No,Dev,22,20,1
13235,>35,Undergraduate,No,Dev,17,13,1
13236,<35,Other,No,NotDev,2,4,0
13237,<35,Other,No,Dev,15,9,0
13238,>35,Undergraduate,No,Dev,40,4,0
13239,<35,Undergraduate,Yes,Dev,9,4,0
13240,<35,Undergraduate,No,Dev,5,5,0
13241,>35,Other,No,Dev,20,15,0
13242,<35,Master,No,Dev,6,3,1
13243,<35,Undergraduate,No,Dev,4,4,0
13244,>35,Other,No,Dev,11,11,1
13245,<35,Undergraduate,No,Dev,6,4,1
13246,<35,Undergraduate,No,Dev,2,1,0
13247,<35,Undergraduate,No,Dev,14,6,0
13248,<35,Undergraduate,Yes,Dev,11,7,1
13249,<35,Master,Yes,NotDev,12,5,1
13250,<35,Undergraduate,No,Dev,10,6,1
13251,>35,Other,No,NotDev,12,10,1
13252,<35,Undergraduate,No,Dev,11,7,1
13253,<35,Other,No,Dev,3,2,1
13254,>35,Master,No,Dev,25,20,1
13255,<35,Undergraduate,No,Dev,6,1,0
13256,>35,PhD,No,Dev,25,15,1
13257,>35,Other,Yes,Dev,7,5,1
13258,<35,Undergraduate,No,Dev,4,1,1
13259,>35,Master,No,Dev,15,5,1
13260,<35,Undergraduate,Yes,Dev,6,4,0
13261,<35,Undergraduate,Yes,Dev,12,4,0
13262,<35,Master,No,NotDev,10,7,0
13263,>35,Master,No,Dev,25,20,1
13264,<35,Other,No,Dev,5,3,0
13265,>35,Undergraduate,No,Dev,22,19,1
13266,>35,Master,No,Dev,9,8,0
13267,>35,Undergraduate,No,Dev,25,13,0
13268,>35,Master,No,Dev,24,12,1
13269,<35,Master,Yes,NotDev,15,5,1
13270,<35,Other,No,Dev,13,10,1
13271,>35,Master,No,Dev,4,4,1
13272,>35,Master,No,Dev,15,12,1
13273,<35,Undergraduate,No,Dev,7,Less than 1 year,0
13274,<35,Undergraduate,No,Dev,8,2,1
13275,<35,Undergraduate,Yes,NotDev,6,3,0
13276,<35,Undergraduate,No,Dev,5,5,1
13277,<35,Undergraduate,No,Dev,6,3,0
13278,>35,Other,No,Dev,18,16,1
13279,<35,Master,Yes,Dev,19,9,0
13280,>35,Undergraduate,No,NotDev,15,10,0
13281,>35,PhD,No,Dev,23,11,1
13282,<35,Undergraduate,No,Dev,7,Less than 1 year,0
13283,<35,Master,No,Dev,12,6,1
13284,<35,Undergraduate,No,Dev,14,10,1
13285,<35,Undergraduate,No,Dev,12,10,1
13286,>35,Other,Yes,Dev,30,13,1
13287,>35,Undergraduate,No,Dev,26,23,1
13288,<35,Undergraduate,No,NotDev,8,5,0
13289,<35,Other,No,Dev,11,8,0
13290,>35,Other,No,NotDev,20,12,0
13291,<35,Other,No,Dev,8,6,1
13292,<35,Master,Yes,NotDev,6,2,0
13293,<35,Master,No,Dev,12,8,1
13294,<35,Undergraduate,Yes,Dev,5,2,1
13295,>35,Master,No,NotDev,5,3,0
13296,<35,Master,No,Dev,9,Less than 1 year,1
13297,<35,Master,No,Dev,20,10,0
13298,<35,Undergraduate,Yes,Dev,11,7,0
13299,<35,Master,No,Dev,14,4,1
13300,<35,Undergraduate,No,Dev,17,5,0
13301,>35,Undergraduate,Yes,Dev,30,20,1
13302,<35,Undergraduate,No,Dev,6,1,0
13303,<35,Master,No,Dev,11,6,1
13304,<35,Undergraduate,Yes,Dev,14,8,1
13305,<35,Undergraduate,Yes,Dev,7,3,0
13306,<35,Undergraduate,No,Dev,9,4,0
13307,<35,Master,Yes,NotDev,24,15,1
13308,<35,Undergraduate,Yes,Dev,5,4,1
13309,<35,Undergraduate,No,Dev,5,1,1
13310,<35,Undergraduate,No,Dev,4,3,0
13311,<35,Master,No,Dev,8,4,0
13312,<35,Master,No,Dev,11,8,1
13313,<35,Undergraduate,No,Dev,10,3,0
13314,<35,Undergraduate,No,NotDev,13,5,1
13315,>35,Master,No,Dev,22,13,0
13316,<35,Master,No,Dev,8,2,0
13317,<35,Other,Yes,Dev,15,7,0
13318,>35,Undergraduate,No,Dev,30,10,0
13319,<35,Master,No,NotDev,8,4,1
13320,<35,Undergraduate,No,Dev,10,6,0
13321,>35,Other,No,Dev,24,11,1
13322,>35,Master,No,Dev,30,20,1
13323,<35,Master,No,Dev,22,13,1
13324,>35,Master,No,Dev,18,12,0
13325,<35,Undergraduate,No,Dev,20,8,1
13326,>35,Undergraduate,No,Dev,18,11,1
13327,<35,Undergraduate,No,Dev,9,3,0
13328,<35,Undergraduate,No,Dev,13,7,1
13329,<35,Undergraduate,Yes,Dev,4,1,0
13330,>35,Master,No,Dev,23,14,0
13331,<35,Undergraduate,No,Dev,20,13,1
13332,<35,Undergraduate,No,Dev,9,Less than 1 year,1
13333,<35,Undergraduate,Yes,Dev,8,6,1
13334,<35,Undergraduate,No,Dev,6,3,0
13335,<35,Master,Yes,Dev,4,3,0
13336,<35,Other,No,Dev,10,5,1
13337,<35,Master,No,Dev,6,5,1
13338,<35,Undergraduate,No,Dev,15,8,0
13339,<35,Undergraduate,No,Dev,9,5,0
13340,<35,Master,No,Dev,10,5,1
13341,>35,Other,No,Dev,25,20,0
13342,<35,Undergraduate,No,Dev,12,Less than 1 year,1
13343,<35,Other,Yes,Dev,8,1,0
13344,<35,PhD,Yes,Dev,10,7,1
13345,<35,Undergraduate,No,Dev,16,10,1
13346,<35,Master,No,Dev,9,3,0
13347,<35,Master,No,Dev,21,10,0
13348,<35,Master,Yes,Dev,9,2,1
13349,<35,Undergraduate,No,Dev,15,9,1
13350,<35,Undergraduate,No,Dev,7,3,1
13351,>35,Master,No,Dev,20,18,1
13352,<35,Other,No,Dev,13,11,1
13353,>35,Other,Yes,Dev,40,23,1
13354,>35,Undergraduate,No,Dev,31,28,1
13355,>35,Other,Yes,Dev,22,19,0
13356,<35,Undergraduate,No,Dev,3,3,0
13357,<35,Other,Yes,Dev,6,1,1
13358,<35,Undergraduate,No,Dev,4,2,0
13359,<35,Other,No,Dev,5,1,1
13360,<35,Undergraduate,No,Dev,16,7,1
13361,<35,Master,No,Dev,15,4,0
13362,>35,Master,No,Dev,18,14,1
13363,<35,Undergraduate,No,NotDev,6,3,0
13364,<35,Other,Yes,Dev,5,3,0
13365,<35,Other,No,Dev,4,4,0
13366,<35,Master,No,Dev,7,5,1
13367,<35,Other,No,Dev,2,5,1
13368,>35,Undergraduate,No,Dev,35,25,1
13369,<35,Undergraduate,No,Dev,4,4,1
13370,<35,Other,No,Dev,5,3,1
13371,<35,Other,Yes,NotDev,9,5,0
13372,<35,Undergraduate,No,Dev,6,3,0
13373,<35,Undergraduate,Yes,Dev,15,8,1
13374,>35,Master,Yes,Dev,25,10,0
13375,<35,Undergraduate,No,Dev,19,12,1
13376,>35,Undergraduate,No,Dev,20,13,1
13377,<35,Master,No,Dev,8,4,0
13378,>35,Master,No,Dev,25,22,1
13379,<35,Undergraduate,No,Dev,8,4,0
13380,<35,Master,No,Dev,5,5,0
13381,>35,Master,No,Dev,18,15,0
13382,>35,Master,No,Dev,12,12,1
13383,<35,Other,Yes,Dev,4,3,1
13384,<35,Master,No,Dev,10,7,0
13385,<35,Master,No,NotDev,9,5,1
13386,>35,Undergraduate,No,Dev,13,12,0
13387,<35,Undergraduate,No,Dev,7,2,0
13388,<35,Undergraduate,Yes,Dev,16,14,1
13389,<35,Undergraduate,No,Dev,8,1,1
13390,<35,Master,No,Dev,9,4,0
13391,<35,Undergraduate,Yes,Dev,8,6,0
13392,<35,Undergraduate,No,Dev,13,9,0
13393,<35,Undergraduate,Yes,Dev,5,3,1
13394,>35,Undergraduate,Yes,NotDev,42,42,1
13395,<35,Master,No,Dev,9,5,1
13396,>35,Other,No,NotDev,5,2,0
13397,<35,Master,Yes,Dev,7,1,0
13398,<35,Undergraduate,No,Dev,8,5,0
13399,>35,Other,Yes,NotDev,32,20,1
13400,>35,PhD,Yes,NotDev,40,15,1
13401,<35,Undergraduate,No,Dev,13,5,1
13402,<35,Undergraduate,Yes,Dev,8,2,0
13403,>35,Master,No,Dev,14,10,0
13404,<35,Other,No,Dev,8,Less than 1 year,0
13405,<35,Master,Yes,Dev,3,1,1
13406,>35,Other,No,Dev,28,21,1
13407,<35,Other,No,Dev,20,6,1
13408,<35,Undergraduate,No,Dev,20,10,1
13409,<35,Undergraduate,No,Dev,12,6,0
13410,<35,Undergraduate,No,Dev,12,6,1
13411,<35,Undergraduate,No,Dev,10,5,1
13412,<35,Undergraduate,Yes,Dev,Less than 1 year,Less than 1 year,0
13413,<35,Undergraduate,No,Dev,7,3,1
13414,<35,Undergraduate,No,Dev,7,4,1
13415,>35,PhD,No,NotDev,40,16,1
13416,>35,PhD,No,NotDev,5,4,1
13417,<35,Undergraduate,No,Dev,7,Less than 1 year,0
13418,>35,Other,No,Dev,32,15,1
13419,<35,Undergraduate,No,Dev,11,6,0
13420,>35,Undergraduate,No,Dev,38,25,0
13421,<35,Undergraduate,No,Dev,7,3,0
13422,<35,Master,No,Dev,10,5,1
13423,>35,Master,No,NotDev,18,5,1
13424,<35,Other,No,Dev,4,Less than 1 year,0
13425,<35,Other,Yes,Dev,13,5,1
13426,<35,Undergraduate,No,Dev,2,1,1
13427,<35,Undergraduate,No,Dev,3,4,0
13428,<35,Undergraduate,Yes,Dev,4,3,0
13429,<35,Undergraduate,No,Dev,9,3,0
13430,<35,Undergraduate,Yes,Dev,13,10,1
13431,<35,Undergraduate,No,Dev,6,4,0
13432,<35,Undergraduate,No,Dev,12,11,0
13433,<35,Master,No,Dev,13,4,1
13434,>35,Undergraduate,No,Dev,20,17,1
13435,<35,Undergraduate,No,Dev,4,Less than 1 year,0
13436,<35,Master,Yes,Dev,13,1,0
13437,<35,Undergraduate,No,Dev,7,2,1
13438,<35,Undergraduate,No,Dev,15,10,1
13439,<35,Undergraduate,No,Dev,4,2,0
13440,>35,Other,Yes,Dev,37,11,1
13441,<35,Master,Yes,Dev,8,5,1
13442,<35,Master,No,Dev,9,7,1
13443,<35,Undergraduate,No,Dev,6,2,0
13444,<35,Undergraduate,No,Dev,7,2,0
13445,<35,Undergraduate,No,Dev,9,3,0
13446,<35,Undergraduate,No,Dev,5,2,0
13447,<35,Undergraduate,No,Dev,7,5,0
13448,<35,Master,No,NotDev,14,5,1
13449,>35,Undergraduate,No,Dev,35,20,1
13450,<35,Undergraduate,No,Dev,15,8,0
13451,<35,Master,No,NotDev,9,Less than 1 year,0
13452,<35,Undergraduate,No,Dev,9,7,1
13453,<35,Master,No,Dev,13,7,1
13454,>35,Undergraduate,No,NotDev,20,10,1
13455,<35,Other,No,Dev,8,6,1
13456,<35,Other,No,Dev,15,6,1
13457,<35,Undergraduate,No,Dev,2,1,0
13458,>35,Undergraduate,Yes,Dev,21,18,1
13459,<35,Undergraduate,No,Dev,5,3,1
13460,>35,Master,Yes,Dev,28,21,0
13461,<35,Master,No,Dev,5,1,0
13462,<35,Master,No,Dev,25,12,1
13463,>35,Other,No,Dev,25,20,0
13464,<35,Other,No,Dev,7,6,0
